scraping_date,book_title,category,price,rating,instock,availability,UPC,link
2022-12-20,A Hero's Curse (The Unseen Chronicles #1),Add a comment,Â£50.49,3,In stock,9,c181ca8eabe7d18c,https://books.toscrape.com/catalogue/a-heros-curse-the-unseen-chronicles-1_557/index.html
2022-12-20,23 Degrees South: A Tropical Tale of Changing Whether...,Add a comment,Â£35.79,2,In stock,9,61cf7eb9d2cd8bb0,https://books.toscrape.com/catalogue/23-degrees-south-a-tropical-tale-of-changing-whether_556/index.html
2022-12-20,The Glass Castle,Add a comment,Â£16.24,1,In stock,7,47f4fd3e8e1dac05,https://books.toscrape.com/catalogue/the-glass-castle_496/index.html
2022-12-20,The Drowning Girls,Add a comment,Â£35.67,3,In stock,7,7a10353c9c54cf7c,https://books.toscrape.com/catalogue/the-drowning-girls_494/index.html
2022-12-20,Team of Rivals: The Political Genius of Abraham Lincoln,Add a comment,Â£20.12,5,In stock,7,ba047a636b7d3793,https://books.toscrape.com/catalogue/team-of-rivals-the-political-genius-of-abraham-lincoln_488/index.html
2022-12-20,John Adams,Add a comment,Â£57.43,4,In stock,7,68407606544d6f22,https://books.toscrape.com/catalogue/john-adams_472/index.html
2022-12-20,Good in Bed (Cannie Shapiro #1),Add a comment,Â£37.05,5,In stock,7,c00bc29a678a6efb,https://books.toscrape.com/catalogue/good-in-bed-cannie-shapiro-1_469/index.html
2022-12-20,The Joy of Cooking,Add a comment,Â£43.27,4,In stock,6,d326e189b1210916,https://books.toscrape.com/catalogue/the-joy-of-cooking_449/index.html
2022-12-20,The Golden Compass (His Dark Materials #1),Add a comment,Â£18.77,1,In stock,6,d33824cb93ecab6f,https://books.toscrape.com/catalogue/the-golden-compass-his-dark-materials-1_445/index.html
2022-12-20,The God Delusion,Add a comment,Â£46.85,3,In stock,6,2bc80eba94950873,https://books.toscrape.com/catalogue/the-god-delusion_444/index.html
2022-12-20,Pride and Prejudice,Add a comment,Â£19.27,4,In stock,6,720c36b2bee4692e,https://books.toscrape.com/catalogue/pride-and-prejudice_437/index.html
2022-12-20,Mere Christianity,Add a comment,Â£48.51,3,In stock,6,f38f37ed934d84b2,https://books.toscrape.com/catalogue/mere-christianity_435/index.html
2022-12-20,Fun Home: A Family Tragicomic,Add a comment,Â£56.59,4,In stock,6,56a34d0cec11d6b0,https://books.toscrape.com/catalogue/fun-home-a-family-tragicomic_428/index.html
2022-12-20,The Raven King (The Raven Cycle #4),Add a comment,Â£30.57,2,In stock,5,2e4fc5eacceec12c,https://books.toscrape.com/catalogue/the-raven-king-the-raven-cycle-4_412/index.html
2022-12-20,Find Her (Detective D.D. Warren #8),Add a comment,Â£22.37,1,In stock,5,b28c7d07afa7063b,https://books.toscrape.com/catalogue/find-her-detective-dd-warren-8_373/index.html
2022-12-20,Evicted: Poverty and Profit in the American City,Add a comment,Â£42.27,1,In stock,5,75cc85cdbe9ad46b,https://books.toscrape.com/catalogue/evicted-poverty-and-profit-in-the-american-city_372/index.html
2022-12-20,A Game of Thrones (A Song of Ice and Fire #1),Add a comment,Â£46.42,2,In stock,5,03cbb67c0f990d87,https://books.toscrape.com/catalogue/a-game-of-thrones-a-song-of-ice-and-fire-1_358/index.html
2022-12-20,A Clash of Kings (A Song of Ice and Fire #2),Add a comment,Â£10.79,3,In stock,5,89a89e76f3516357,https://books.toscrape.com/catalogue/a-clash-of-kings-a-song-of-ice-and-fire-2_356/index.html
2022-12-20,The Tipping Point: How Little Things Can Make a Big Difference,Add a comment,Â£10.02,2,In stock,3,224fa77d4b248046,https://books.toscrape.com/catalogue/the-tipping-point-how-little-things-can-make-a-big-difference_284/index.html
2022-12-20,The Rest Is Noise: Listening to the Twentieth Century,Add a comment,Â£34.77,1,In stock,3,e2d47e82c50d41d9,https://books.toscrape.com/catalogue/the-rest-is-noise-listening-to-the-twentieth-century_274/index.html
2022-12-20,The Purpose Driven Life: What on Earth Am I Here for?,Add a comment,Â£37.19,3,In stock,3,0e7beedf0ee9380c,https://books.toscrape.com/catalogue/the-purpose-driven-life-what-on-earth-am-i-here-for_272/index.html
2022-12-20,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1),Add a comment,Â£47.80,3,In stock,3,a8b0ea6490bc818f,https://books.toscrape.com/catalogue/the-hitchhikers-guide-to-the-galaxy-hitchhikers-guide-to-the-galaxy-1_255/index.html
2022-12-20,The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),Add a comment,Â£57.48,1,In stock,3,8f5d16a5a9bd58b2,https://books.toscrape.com/catalogue/the-girl-who-kicked-the-hornets-nest-millennium-trilogy-3_248/index.html
2022-12-20,"The End of Faith: Religion, Terror, and the Future of Reason",Add a comment,Â£22.13,4,In stock,3,b3f2bc2cefb35f05,https://books.toscrape.com/catalogue/the-end-of-faith-religion-terror-and-the-future-of-reason_246/index.html
2022-12-20,The Complete Poems,Add a comment,Â£41.32,5,In stock,3,23707d3ddf14a999,https://books.toscrape.com/catalogue/the-complete-poems_237/index.html
2022-12-20,The Catcher in the Rye,Add a comment,Â£24.55,1,In stock,3,487449f4f6322f0f,https://books.toscrape.com/catalogue/the-catcher-in-the-rye_236/index.html
2022-12-20,The Case for Christ (Cases for Christianity),Add a comment,Â£47.84,1,In stock,3,970bd3316219e7dc,https://books.toscrape.com/catalogue/the-case-for-christ-cases-for-christianity_234/index.html
2022-12-20,The Blind Side: Evolution of a Game,Add a comment,Â£53.71,5,In stock,3,cd3dcd83bb002e78,https://books.toscrape.com/catalogue/the-blind-side-evolution-of-a-game_231/index.html
2022-12-20,Seven Days in the Art World,Add a comment,Â£52.33,2,In stock,3,07806456878931bc,https://books.toscrape.com/catalogue/seven-days-in-the-art-world_220/index.html
2022-12-20,Sarah's Key,Add a comment,Â£46.29,1,In stock,3,5b2cd5b31a510848,https://books.toscrape.com/catalogue/sarahs-key_217/index.html
2022-12-20,Rogue Lawyer (Rogue Lawyer #1),Add a comment,Â£50.11,3,In stock,3,b4f5672f68ec3a83,https://books.toscrape.com/catalogue/rogue-lawyer-rogue-lawyer-1_214/index.html
2022-12-20,Manuscript Found in Accra,Add a comment,Â£34.98,2,In stock,3,546da23278482b0a,https://books.toscrape.com/catalogue/manuscript-found-in-accra_192/index.html
2022-12-20,Fire Bound (Sea Haven/Sisters of the Heart #5),Add a comment,Â£21.28,4,In stock,3,2ed3a794a70aa85f,https://books.toscrape.com/catalogue/fire-bound-sea-havensisters-of-the-heart-5_157/index.html
2022-12-20,Cosmos,Add a comment,Â£36.17,2,In stock,3,dbe33cf29ef1623d,https://books.toscrape.com/catalogue/cosmos_141/index.html
2022-12-20,#GIRLBOSS,Add a comment,Â£50.96,1,In stock,3,165affa7adb5eded,https://books.toscrape.com/catalogue/girlboss_113/index.html
2022-12-20,The Sense of an Ending,Add a comment,Â£31.38,3,In stock,2,4130678275eb7c8c,https://books.toscrape.com/catalogue/the-sense-of-an-ending_111/index.html
2022-12-20,The Republic,Add a comment,Â£33.78,3,In stock,1,0ec9d2b018fb10d8,https://books.toscrape.com/catalogue/the-republic_78/index.html
2022-12-20,The Odyssey,Add a comment,Â£29.64,3,In stock,1,f0512adadffd2480,https://books.toscrape.com/catalogue/the-odyssey_77/index.html
2022-12-20,The Light of the Fireflies,Add a comment,Â£54.43,1,In stock,1,04e43893e32f9d29,https://books.toscrape.com/catalogue/the-light-of-the-fireflies_71/index.html
2022-12-20,The Iliad,Add a comment,Â£16.16,1,In stock,1,86d8bd7afa5b51b3,https://books.toscrape.com/catalogue/the-iliad_69/index.html
2022-12-20,The Communist Manifesto,Add a comment,Â£14.76,3,In stock,1,18b4545a5ed15581,https://books.toscrape.com/catalogue/the-communist-manifesto_61/index.html
2022-12-20,Lord of the Flies,Add a comment,Â£24.89,3,In stock,1,71a6471bbdac21d9,https://books.toscrape.com/catalogue/lord-of-the-flies_30/index.html
2022-12-20,Unicorn Tracks,Fantasy,Â£18.78,3,In stock,16,7ae099f3898e0209,https://books.toscrape.com/catalogue/unicorn-tracks_951/index.html
2022-12-20,"Saga, Volume 6 (Saga (Collected Editions) #6)",Fantasy,Â£25.02,3,In stock,16,c849f0b2f5d6a742,https://books.toscrape.com/catalogue/saga-volume-6-saga-collected-editions-6_924/index.html
2022-12-20,Princess Between Worlds (Wide-Awake Princess #5),Fantasy,Â£13.34,5,In stock,16,0e691eda369f4e09,https://books.toscrape.com/catalogue/princess-between-worlds-wide-awake-princess-5_919/index.html
2022-12-20,Masks and Shadows,Fantasy,Â£56.40,2,In stock,16,fa9610a50a1bf149,https://books.toscrape.com/catalogue/masks-and-shadows_909/index.html
2022-12-20,Crown of Midnight (Throne of Glass #2),Fantasy,Â£43.29,3,In stock,16,7267864328ae8b9d,https://books.toscrape.com/catalogue/crown-of-midnight-throne-of-glass-2_888/index.html
2022-12-20,"Avatar: The Last Airbender: Smoke and Shadow, Part 3 (Smoke and Shadow #3)",Fantasy,Â£28.09,2,In stock,16,6d5300b2d8f37e07,https://books.toscrape.com/catalogue/avatar-the-last-airbender-smoke-and-shadow-part-3-smoke-and-shadow-3_881/index.html
2022-12-20,A Court of Thorns and Roses (A Court of Thorns and Roses #1),Fantasy,Â£52.37,1,In stock,16,01d2001ac1e6f8a3,https://books.toscrape.com/catalogue/a-court-of-thorns-and-roses-a-court-of-thorns-and-roses-1_874/index.html
2022-12-20,Throne of Glass (Throne of Glass #1),Fantasy,Â£35.07,3,In stock,15,590a9cccf7db9f7d,https://books.toscrape.com/catalogue/throne-of-glass-throne-of-glass-1_868/index.html
2022-12-20,The Glittering Court (The Glittering Court #1),Fantasy,Â£44.28,1,In stock,15,2dbb7ec08cdd7f3c,https://books.toscrape.com/catalogue/the-glittering-court-the-glittering-court-1_845/index.html
2022-12-20,Hollow City (Miss Peregrineâs Peculiar Children #2),Fantasy,Â£42.98,1,In stock,15,4ce91d31c1e57c33,https://books.toscrape.com/catalogue/hollow-city-miss-peregrines-peculiar-children-2_813/index.html
2022-12-20,The Star-Touched Queen,Fantasy,Â£46.02,5,In stock,14,1528279aec1f3dce,https://books.toscrape.com/catalogue/the-star-touched-queen_764/index.html
2022-12-20,The Hidden Oracle (The Trials of Apollo #1),Fantasy,Â£52.26,2,In stock,14,992974ba6a0536ea,https://books.toscrape.com/catalogue/the-hidden-oracle-the-trials-of-apollo-1_752/index.html
2022-12-20,The Bane Chronicles (The Bane Chronicles #1-11),Fantasy,Â£44.73,4,In stock,14,dc6f688b82e42a5b,https://books.toscrape.com/catalogue/the-bane-chronicles-the-bane-chronicles-1-11_746/index.html
2022-12-20,Island of Dragons (Unwanteds #7),Fantasy,Â£29.65,1,In stock,14,2b52334fab158861,https://books.toscrape.com/catalogue/island-of-dragons-unwanteds-7_705/index.html
2022-12-20,Demigods & Magicians: Percy and Annabeth Meet the Kanes (Percy Jackson & Kane Chronicles Crossover #1-3),Fantasy,Â£37.51,5,In stock,14,3c6fe637a0180b01,https://books.toscrape.com/catalogue/demigods-magicians-percy-and-annabeth-meet-the-kanes-percy-jackson-kane-chronicles-crossover-1-3_685/index.html
2022-12-20,City of Glass (The Mortal Instruments #3),Fantasy,Â£56.02,4,In stock,14,966ebb738e0f9d9b,https://books.toscrape.com/catalogue/city-of-glass-the-mortal-instruments-3_678/index.html
2022-12-20,Searching for Meaning in Gailana,Fantasy,Â£38.73,1,In stock,13,2f0213137a80d485,https://books.toscrape.com/catalogue/searching-for-meaning-in-gailana_648/index.html
2022-12-20,The Star-Touched Queen,Fantasy,Â£32.30,5,In stock,12,4a7a25be293ad678,https://books.toscrape.com/catalogue/the-star-touched-queen_642/index.html
2022-12-20,A Shard of Ice (The Black Symphony Saga #1),Fantasy,Â£56.63,3,In stock,9,63d5f1651880dcea,https://books.toscrape.com/catalogue/a-shard-of-ice-the-black-symphony-saga-1_558/index.html
2022-12-20,King's Folly (The Kinsman Chronicles #1),Fantasy,Â£39.61,5,In stock,7,4c82371b8cd02d4d,https://books.toscrape.com/catalogue/kings-folly-the-kinsman-chronicles-1_473/index.html
2022-12-20,Every Heart a Doorway (Every Heart A Doorway #1),Fantasy,Â£12.16,5,In stock,7,4fa75fc6829431ca,https://books.toscrape.com/catalogue/every-heart-a-doorway-every-heart-a-doorway-1_465/index.html
2022-12-20,A Gathering of Shadows (Shades of Magic #2),Fantasy,Â£44.81,4,In stock,7,d1378a0ad06ff979,https://books.toscrape.com/catalogue/a-gathering-of-shadows-shades-of-magic-2_456/index.html
2022-12-20,The Raven Boys (The Raven Cycle #1),Fantasy,Â£57.74,4,In stock,5,e0b3a679b83caccc,https://books.toscrape.com/catalogue/the-raven-boys-the-raven-cycle-1_411/index.html
2022-12-20,The False Prince (The Ascendance Trilogy #1),Fantasy,Â£56.00,5,In stock,5,a2a9f76339d21ab1,https://books.toscrape.com/catalogue/the-false-prince-the-ascendance-trilogy-1_402/index.html
2022-12-20,Tell the Wind and Fire,Fantasy,Â£45.51,3,In stock,5,84126312e2431a09,https://books.toscrape.com/catalogue/tell-the-wind-and-fire_396/index.html
2022-12-20,A Feast for Crows (A Song of Ice and Fire #4),Fantasy,Â£17.21,4,In stock,5,f2c8f4b4c94d5c5c,https://books.toscrape.com/catalogue/a-feast-for-crows-a-song-of-ice-and-fire-4_357/index.html
2022-12-20,The Demonists (Demonist #1),Fantasy,Â£52.11,2,In stock,4,ff2dffba388d9922,https://books.toscrape.com/catalogue/the-demonists-demonist-1_345/index.html
2022-12-20,The Beast (Black Dagger Brotherhood #14),Fantasy,Â£46.08,5,In stock,4,8930013d06942df1,https://books.toscrape.com/catalogue/the-beast-black-dagger-brotherhood-14_342/index.html
2022-12-20,Paper and Fire (The Great Library #2),Fantasy,Â£49.45,5,In stock,4,ae884ac655d6ee3e,https://books.toscrape.com/catalogue/paper-and-fire-the-great-library-2_339/index.html
2022-12-20,Harry Potter and the Order of the Phoenix (Harry Potter #5),Fantasy,Â£31.63,4,In stock,4,5a6b7155f2797537,https://books.toscrape.com/catalogue/harry-potter-and-the-order-of-the-phoenix-harry-potter-5_327/index.html
2022-12-20,Harry Potter and the Half-Blood Prince (Harry Potter #6),Fantasy,Â£48.75,5,In stock,4,73f4f87dd936ee5c,https://books.toscrape.com/catalogue/harry-potter-and-the-half-blood-prince-harry-potter-6_326/index.html
2022-12-20,Harry Potter and the Chamber of Secrets (Harry Potter #2),Fantasy,Â£14.74,1,In stock,4,c7c4f55b7321cba7,https://books.toscrape.com/catalogue/harry-potter-and-the-chamber-of-secrets-harry-potter-2_325/index.html
2022-12-20,The Rose & the Dagger (The Wrath and the Dawn #2),Fantasy,Â£58.64,4,In stock,3,322a9e34d87f54b1,https://books.toscrape.com/catalogue/the-rose-the-dagger-the-wrath-and-the-dawn-2_278/index.html
2022-12-20,Soldier (Talon #3),Fantasy,Â£24.72,2,In stock,3,feaaae90514eb2ac,https://books.toscrape.com/catalogue/soldier-talon-3_222/index.html
2022-12-20,Midnight Riot (Peter Grant/ Rivers of London - books #1),Fantasy,Â£55.46,2,In stock,3,e9056f9b5a40a301,https://books.toscrape.com/catalogue/midnight-riot-peter-grant-rivers-of-london-books-1_194/index.html
2022-12-20,Heir to the Sky,Fantasy,Â£44.07,4,In stock,3,b003f8bb02f76dc5,https://books.toscrape.com/catalogue/heir-to-the-sky_166/index.html
2022-12-20,Eragon (The Inheritance Cycle #1),Fantasy,Â£43.87,3,In stock,3,b843f52a986a2914,https://books.toscrape.com/catalogue/eragon-the-inheritance-cycle-1_153/index.html
2022-12-20,Darkfever (Fever #1),Fantasy,Â£56.02,1,In stock,3,468bd274ac084bb9,https://books.toscrape.com/catalogue/darkfever-fever-1_145/index.html
2022-12-20,Ash,Fantasy,Â£22.06,4,In stock,3,5d22e2a46604b6e7,https://books.toscrape.com/catalogue/ash_123/index.html
2022-12-20,A Storm of Swords (A Song of Ice and Fire #3),Fantasy,Â£31.22,2,In stock,3,87beabf664115d79,https://books.toscrape.com/catalogue/a-storm-of-swords-a-song-of-ice-and-fire-3_116/index.html
2022-12-20,Vampire Girl (Vampire Girl #1),Fantasy,Â£53.82,2,In stock,1,dab5e75d1339706a,https://books.toscrape.com/catalogue/vampire-girl-vampire-girl-1_92/index.html
2022-12-20,The Silent Twin (Detective Jennifer Knight #3),Fantasy,Â£36.25,3,In stock,1,9e9932ae1a7d0943,https://books.toscrape.com/catalogue/the-silent-twin-detective-jennifer-knight-3_82/index.html
2022-12-20,The Mirror & the Maze (The Wrath and the Dawn #1.5),Fantasy,Â£29.38,1,In stock,1,c40b70e0f6d80189,https://books.toscrape.com/catalogue/the-mirror-the-maze-the-wrath-and-the-dawn-15_73/index.html
2022-12-20,Sister Sable (The Mad Queen #1),Fantasy,Â£13.33,3,In stock,1,3a9a7c5895e82646,https://books.toscrape.com/catalogue/sister-sable-the-mad-queen-1_54/index.html
2022-12-20,Shadow Rites (Jane Yellowrock #10),Fantasy,Â£21.72,4,In stock,1,229cd6564bf0dce4,https://books.toscrape.com/catalogue/shadow-rites-jane-yellowrock-10_51/index.html
2022-12-20,Origins (Alphas 0.5),Fantasy,Â£28.99,1,In stock,1,8932e5c12f12ffed,https://books.toscrape.com/catalogue/origins-alphas-05_42/index.html
2022-12-20,One Second (Seven #7),Fantasy,Â£52.94,2,In stock,1,7ea31f38675b91c1,https://books.toscrape.com/catalogue/one-second-seven-7_41/index.html
2022-12-20,Myriad (Prentor #1),Fantasy,Â£58.75,4,In stock,1,63e20a0f98218a87,https://books.toscrape.com/catalogue/myriad-prentor-1_36/index.html
2022-12-20,Without Borders (Wanderlove #1),New Adult,Â£45.07,2,In stock,16,acddfeab2a407640,https://books.toscrape.com/catalogue/without-borders-wanderlove-1_956/index.html
2022-12-20,The Mistake (Off-Campus #2),New Adult,Â£43.29,3,In stock,15,99ff4cc6491e8f5c,https://books.toscrape.com/catalogue/the-mistake-off-campus-2_851/index.html
2022-12-20,The Matchmaker's Playbook (Wingmen Inc. #1),New Adult,Â£55.85,1,In stock,15,08db62f24627e71f,https://books.toscrape.com/catalogue/the-matchmakers-playbook-wingmen-inc-1_850/index.html
2022-12-20,The Hook Up (Game On #1),New Adult,Â£36.29,5,In stock,1,6e473eff459e809f,https://books.toscrape.com/catalogue/the-hook-up-game-on-1_68/index.html
2022-12-20,Shameless,New Adult,Â£58.35,3,In stock,1,c068c013d6921fea,https://books.toscrape.com/catalogue/shameless_52/index.html
2022-12-20,Off Sides (Off #1),New Adult,Â£39.45,5,In stock,1,b6f1cfadc4dd79d4,https://books.toscrape.com/catalogue/off-sides-off-1_38/index.html
2022-12-20,The Requiem Red,Young Adult,Â£22.65,1,In stock,19,f77dbf2323deb740,https://books.toscrape.com/catalogue/the-requiem-red_995/index.html
